id,title,json,genre,release_date,runtime,seasons,plot
tt0115183,G.I. Joe Extreme,"{u'Plot': u'Following the collapse of a super-power of the world stage, implied to be the Soviet Union, several factions emerged and vied for control over its former areas. One of them was terrorist organization SKAR, which aims at nothing less than world conquest. In the year 2006, a new G.I. Joe team is created to face SKAR and other power-hungry factions in an increasingly unstable, war-torn war.', u'Rated': u'TV-Y7', u'Title': u'G.I. Joe Extreme', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.7/10'}], u'Writer': u'N/A', u'Actors': u'Kathleen Barr, Lisa Ann Beley, A.J. Bond, Roger Cross', u'Type': u'series', u'imdbVotes': u'83', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BYjk5YjVmOWMtYzQ4OC00OGU0LWEwMTctZjNjMWNmYTU4NmI3XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'23 Sep 1995', u'Awards': u'N/A', u'Genre': u'Action, Animation', u'Response': u'True', u'Language': u'English', u'Country': u'USA, Canada', u'Runtime': u'N/A', u'imdbID': u'tt0115183', u'Metascore': u'N/A', u'imdbRating': u'5.7', u'Year': u'1995\u2013'}","action, animation",23 Sep 1995,n/a,1,"Following the collapse of a super-power of the world stage, implied to be the Soviet Union, several factions emerged and vied for control over its former areas. One of them was terrorist organization SKAR, which aims at nothing less than world conquest. In the year 2006, a new G.I. Joe team is created to face SKAR and other power-hungry factions in an increasingly unstable, war-torn war."
tt0111880,American Gothic,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'American Gothic', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.2/10'}], u'Writer': u'Shaun Cassidy', u'Actors': u'Gary Cole, Lucas Black, Paige Turco, Brenda Bakke', u'Type': u'series', u'imdbVotes': u'3,484', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwMjY4MjgxMF5BMl5BanBnXkFtZTcwMzc2MTEzMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'22 Sep 1995', u'Awards': u'Nominated for 1 Primetime Emmy. Another 4 nominations.', u'Genre': u'Drama, Horror, Thriller', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0111880', u'Metascore': u'N/A', u'imdbRating': u'8.2', u'Year': u'1995\u20131996'}","drama, horror, thriller",22 Sep 1995,60,1,
tt0111947,Dweebs,"{u'Plot': u'""The guys"" at Cyberbyte (a high tech computer company) moves from the old garage to a new office downtown and now they need a secretary. None of the guys have any social skills; Warren, the...', u'Rated': u'N/A', u'Title': u'Dweebs', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.4/10'}], u'Writer': u'Peter Noah', u'Actors': u'Farrah Forke, Peter Scolari, Stephen Tobolowsky, Adam Biesk', u'Type': u'series', u'imdbVotes': u'58', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'22 Sep 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0111947', u'Metascore': u'N/A', u'imdbRating': u'8.4', u'Year': u'1995\u2013'}",comedy,22 Sep 1995,30,1,"""The guys"" at Cyberbyte (a high tech computer company) moves from the old garage to a new office downtown and now they need a secretary. None of the guys have any social skills; Warren, the..."
tt0111898,Bonnie,"{u'Plot': u""Bonnie Hunt plays Bonnie Kelly, an affable Midwesterner who is now an on-camera news reporter in Chicago. Each episode of the show contains an improvised remote segment she performs in character. Rounding out the rest of the cast are Holly, Bonnie's best friend and a hairdresser at the station, her limo-driving neighbor Keith, cameraman Tom, and Mr. Kirkland, her boss (and crush)."", u'Rated': u'N/A', u'Title': u'Bonnie', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.5/10'}], u'Writer': u'Rob Burnett, Bonnie Hunt', u'Actors': u'Bonnie Hunt, Mark Derwin, Brian Howe, Don Lake', u'Type': u'series', u'imdbVotes': u'59', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNGMzMzIzM2ItMWU3ZS00NmUwLWE3NTAtZjJjM2YyZDc2ZjVhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'22 Sep 1995', u'Awards': u'1 win & 1 nomination.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0111898', u'Metascore': u'N/A', u'imdbRating': u'7.5', u'Year': u'1995\u20131996'}",comedy,22 Sep 1995,30,1,"Bonnie Hunt plays Bonnie Kelly, an affable Midwesterner who is now an on-camera news reporter in Chicago. Each episode of the show contains an improvised remote segment she performs in character. Rounding out the rest of the cast are Holly, Bonnie's best friend and a hairdresser at the station, her limo-driving neighbor Keith, cameraman Tom, and Mr. Kirkland, her boss (and crush)."
tt0111910,Caroline in the City,"{u'Plot': u'Caroline Duffy is a successful cartoonist living in Manhattan whose comic strip ""Caroline in the City"" has become a huge hit. The strip is based on her own life, and the people in it - her occasional boyfriend Del and her best friend Annie. Aside from her career, however, Caroline\'s life is a mess, as is proven when she throws fruit out the window onto the street in a pathetic attempt to meet men.', u'Rated': u'N/A', u'Title': u'Caroline in the City', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.2/10'}], u'Writer': u'Fred Barron, Marco Pennette, Dottie Dartland Zicklin', u'Actors': u'Lea Thompson, Eric Lutes, Malcolm Gets, Amy Pietz', u'Type': u'series', u'imdbVotes': u'2,671', u'totalSeasons': u'4', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjEyNDM1NV5BMl5BanBnXkFtZTcwMDIxNDA3MQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'21 Sep 1995', u'Awards': u'Won 1 Primetime Emmy. Another 4 wins & 5 nominations.', u'Genre': u'Comedy, Romance', u'Response': u'True', u'Language': u'English, Italian', u'Country': u'USA', u'Runtime': u'23 min', u'imdbID': u'tt0111910', u'Metascore': u'N/A', u'imdbRating': u'6.2', u'Year': u'1995\u20131999'}","comedy, romance",21 Sep 1995,23,4,"Caroline Duffy is a successful cartoonist living in Manhattan whose comic strip ""Caroline in the City"" has become a huge hit. The strip is based on her own life, and the people in it - her occasional boyfriend Del and her best friend Annie. Aside from her career, however, Caroline's life is a mess, as is proven when she throws fruit out the window onto the street in a pathetic attempt to meet men."
tt0112163,The Single Guy,"{u'Plot': u'Jonathan Eliot is an intelligent, sensitive New York writer, whose career is only making little headway, and bachelor who lives on his own, finding the dating scene even more daunting. In his apartment block, which has a very weird doorman, Manny, he gazes with some envy at the love life of others, especially one neighbor, the slick womanizer Dan Montgomery.', u'Rated': u'N/A', u'Title': u'The Single Guy', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.9/10'}], u'Writer': u'Brad Hall', u'Actors': u'Jonathan Silverman, Joey Slotnick, Ming-Na Wen, Ernest Borgnine', u'Type': u'series', u'imdbVotes': u'336', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNmI1NWE3OTYtZDEwMy00NzMxLWFjYTQtYWYyNDBkYjZiZDNmXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'21 Sep 1995', u'Awards': u'3 wins.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112163', u'Metascore': u'N/A', u'imdbRating': u'5.9', u'Year': u'1995\u20131997'}",comedy,21 Sep 1995,30,2,"Jonathan Eliot is an intelligent, sensitive New York writer, whose career is only making little headway, and bachelor who lives on his own, finding the dating scene even more daunting. In his apartment block, which has a very weird doorman, Manny, he gazes with some envy at the love life of others, especially one neighbor, the slick womanizer Dan Montgomery."
tt0112039,Land's End,"{u'Plot': u'Mike Land is a disgruntled ex-Los Angeles police officer who moves to a Mexican resort to work as a private investigator. With beautiful scenery as a backdrop, attractive Courtney is his boss and he occasionally enlists his buddies Willis and Dave in his cases.', u'Rated': u'N/A', u'Title': u""Land's End"", u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.6/10'}], u'Writer': u'Fred Dryer, Victor A. Schiro', u'Actors': u'Geoffrey Lewis, Tim Thomerson, Pamela Bowen, Fred Dryer', u'Type': u'series', u'imdbVotes': u'47', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'20 Sep 1995', u'Awards': u'N/A', u'Genre': u'Action', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0112039', u'Metascore': u'N/A', u'imdbRating': u'7.6', u'Year': u'1995\u2013'}",action,20 Sep 1995,60,1,"Mike Land is a disgruntled ex-Los Angeles police officer who moves to a Mexican resort to work as a private investigator. With beautiful scenery as a backdrop, attractive Courtney is his boss and he occasionally enlists his buddies Willis and Dave in his cases."
tt0112086,Murder One,"{u'Plot': u'Theodore Hoffman is a prominent defense attorney in a prestigious Los Angeles law firm. After successfully defending the wealthy but suspicious Richard Cross in a lurid murder trial, he is now involved in the defense of Neil Avedon. Neil is a famous young actor who has had severe drug and alcohol problems and was subsequently charged with the murder, after Cross was acquitted. This single case will run an entire television season (interspersed with bits from other cases that the firm is involved in).', u'Rated': u'N/A', u'Title': u'Murder One', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.1/10'}], u'Writer': u'Steven Bochco, Charles H. Eglee, Channing Gibson', u'Actors': u'Mary McCormack, Michael Hayden, J.C. MacKenzie, Barbara Bosson', u'Type': u'series', u'imdbVotes': u'1,685', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNzM3MzM2MTIxNl5BMl5BanBnXkFtZTcwMzAwMDEzMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'19 Sep 1995', u'Awards': u'Nominated for 2 Golden Globes. Another 12 wins & 16 nominations.', u'Genre': u'Crime, Drama, Mystery', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0112086', u'Metascore': u'N/A', u'imdbRating': u'8.1', u'Year': u'1995\u20131997'}","crime, drama, mystery",19 Sep 1995,60,1,"Theodore Hoffman is a prominent defense attorney in a prestigious Los Angeles law firm. After successfully defending the wealthy but suspicious Richard Cross in a lurid murder trial, he is now involved in the defense of Neil Avedon. Neil is a famous young actor who has had severe drug and alcohol problems and was subsequently charged with the murder, after Cross was acquitted. This single case will run an entire television season (interspersed with bits from other cases that the firm is involved in)."
tt0112009,Hudson Street,"{u'Plot': u'In Hoboken New Jersey, birth place of Frank Sinatra, a group of police', u'Rated': u'N/A', u'Title': u'Hudson Street', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.8/10'}], u'Writer': u'Randi Mayem Singer', u'Actors': u'Tony Danza, Lori Loughlin, Jerry Adler, Jeffrey Anderson-Gunter', u'Type': u'series', u'imdbVotes': u'41', u'totalSeasons': u'1', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjAzNTA1OTMxMF5BMl5BanBnXkFtZTgwMzUyOTQ2MTE@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'19 Sep 1995', u'Awards': u'1 nomination.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112009', u'Metascore': u'N/A', u'imdbRating': u'7.8', u'Year': u'1995\u2013'}",comedy,19 Sep 1995,30,1,"In Hoboken New Jersey, birth place of Frank Sinatra, a group of police"
tt0112132,The Pursuit of Happiness,"{u'Plot': u'Attorney Steve Rutledge wants to better the world but ends up taking questionable cases. His partner Alex has no scruples and secretary Jean is often testy. Mac is his high achieving but newly fired wife and Larry his irresponsible brother.', u'Rated': u'N/A', u'Title': u'The Pursuit of Happiness', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.5/10'}], u'Writer': u'David Angell, Peter Casey, Dave Hackel, David Lee', u'Actors': u'Tom Amandes, Melinda McGraw, Brad Garrett, Larry Miller', u'Type': u'series', u'imdbVotes': u'6', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'19 Sep 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112132', u'Metascore': u'N/A', u'imdbRating': u'6.5', u'Year': u'1995\u2013'}",comedy,19 Sep 1995,30,1,Attorney Steve Rutledge wants to better the world but ends up taking questionable cases. His partner Alex has no scruples and secretary Jean is often testy. Mac is his high achieving but newly fired wife and Larry his irresponsible brother.
tt0111909,Can't Hurry Love,"{u'Plot': u'Four friends live in a occasional peaceful co-existence in New York. Love-seeking Annie; womanizing Roger; and married Elliot work together in a Manhattan personnel agency trying to get by ...', u'Rated': u'N/A', u'Title': u""Can't Hurry Love"", u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.4/10'}], u'Writer': u'Gina Wendkos', u'Actors': u'Nancy McKeon, Mariska Hargitay, Louis Mandylor, Kevin Crowley', u'Type': u'series', u'imdbVotes': u'32', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNzZkNDZmMDctNWEzNC00MmVjLWEyODQtYmUxNzAzYmY3NGU1XkEyXkFqcGdeQXVyMTEwODg2MDY@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'18 Sep 1995', u'Awards': u'N/A', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0111909', u'Metascore': u'N/A', u'imdbRating': u'7.4', u'Year': u'1995\u2013'}",comedy,18 Sep 1995,30,1,Four friends live in a occasional peaceful co-existence in New York. Love-seeking Annie; womanizing Roger; and married Elliot work together in a Manhattan personnel agency trying to get by ...
tt0112011,If Not for You,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'If Not for You', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.1/10'}], u'Writer': u'Larry Levin', u'Actors': u'Chris Hogan, Hank Azaria, Elizabeth McGovern, Debra Jo Rupp', u'Type': u'series', u'imdbVotes': u'14', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'18 Sep 1995', u'Awards': u'N/A', u'Genre': u'Comedy, Romance', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112011', u'Metascore': u'N/A', u'imdbRating': u'7.1', u'Year': u'1995\u2013'}","comedy, romance",18 Sep 1995,30,n/a,
tt0111924,The Client,"{u'Plot': u'This series was based on the book by John Grisham about Reggie Love, a lawyer, who just started her practice and is also a recovering alcoholic which was made into a movie starring Susan Sarandon. Now Jobeth Williams is playing the part of Reggie. Her adversary in the movie, Roy Foltrig is also there. Only their relationship is not as adversarial as it was in the movie. Reggie occasionally calls on Roy for help, and at other times drives him crazy with high standards of ethics. Also Reggie is trying to convince her ex-husband to allow her access to her children.', u'Rated': u'N/A', u'Title': u'The Client', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.1/10'}], u'Writer': u'Judith Paige Mitchell', u'Actors': u'JoBeth Williams, John Heard, Polly Holliday, David Barry Gray', u'Type': u'series', u'imdbVotes': u'169', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZWM5MDM4NTYtMmMxMi00YjIzLTkwZjQtYmU3NWZjNThlYWFiXkEyXkFqcGdeQXVyMDQxMDY4NA@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'17 Sep 1995', u'Awards': u'2 nominations.', u'Genre': u'Crime, Drama, Thriller', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'60 min', u'imdbID': u'tt0111924', u'Metascore': u'N/A', u'imdbRating': u'6.1', u'Year': u'1995\u20131996'}","crime, drama, thriller",17 Sep 1995,60,1,"This series was based on the book by John Grisham about Reggie Love, a lawyer, who just started her practice and is also a recovering alcoholic which was made into a movie starring Susan Sarandon. Now Jobeth Williams is playing the part of Reggie. Her adversary in the movie, Roy Foltrig is also there. Only their relationship is not as adversarial as it was in the movie. Reggie occasionally calls on Roy for help, and at other times drives him crazy with high standards of ethics. Also Reggie is trying to convince her ex-husband to allow her access to her children."
tt0111877,Almost Perfect,"{u'Plot': u'Kim is struggling to balance the competing pressures of her work life and her personal life. At the office, she has just been promoted to the position of executive producer of the hit police drama, ""Blue Justice"", and must handle the fragile egoes of the actors while also dealing with the all-male writing staff working under her. On the other side, she has fallen in love with a hard-driven district attourney who rarely has time to see her. Somehow, she must work out both sides of this equation.', u'Rated': u'N/A', u'Title': u'Almost Perfect', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.9/10'}], u'Writer': u'David Isaacs, Ken Levine, Robin Schiff', u'Actors': u'Nancy Travis, Chip Zien, Matt Letscher, David Clennon', u'Type': u'series', u'imdbVotes': u'137', u'totalSeasons': u'1', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZjZiZDBhZjUtNGE4My00ZjkyLTgzZDMtMmU2N2NjNWU5YjdiXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'17 Sep 1995', u'Awards': u'1 nomination.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'22 min', u'imdbID': u'tt0111877', u'Metascore': u'N/A', u'imdbRating': u'6.9', u'Year': u'1995\u20131996'}",comedy,17 Sep 1995,22,1,"Kim is struggling to balance the competing pressures of her work life and her personal life. At the office, she has just been promoted to the position of executive producer of the hit police drama, ""Blue Justice"", and must handle the fragile egoes of the actors while also dealing with the all-male writing staff working under her. On the other side, she has fallen in love with a hard-driven district attourney who rarely has time to see her. Somehow, she must work out both sides of this equation."
tt0830284,Club Connect,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Club Connect', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.3/10'}], u'Writer': u'N/A', u'Actors': u'Mar\xeda Costa', u'Type': u'series', u'imdbVotes': u'18', u'totalSeasons': u'N/A', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'17 Sep 1995', u'Awards': u'N/A', u'Genre': u'Reality-TV', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0830284', u'Metascore': u'N/A', u'imdbRating': u'5.3', u'Year': u'1995\u20131998'}",reality-tv,17 Sep 1995,30,n/a,
tt0111901,Brotherly Love,"{u'Plot': u""A year after his father's fatal accident, Joe Roman returns to Philadelphia to collect his share of his Dad's estate, a car customizing business. His reunion with Claire and his half-brothers is a little rocky. Despite her best efforts, Claire is struggling to keep the business afloat. Fifteen-year-old Matt, tormented by a number of teen crises both real and imagined, harbors a lot of resentment toward Joe. And Andy, a wildly imaginative seven-year-old, can't quite hide his need for a father figure. It doesn't take Joe long to realize how much he's needed, so he accepts Claire's offer to move in and work in the family business. Downstairs in the garage, Joe works alongside his father's pit-crew chief, the slightly scrambled Lloyd, and Lou, a feisty conceptual artist/mechanic. The romantic tension between Lou and Joe grows as the two try to maintain a working relationship. Upstairs, Joe is becoming a part of the family he never knew, with all the adjustments, responsibilities, joys and heartaches that a family has."", u'Rated': u'N/A', u'Title': u'Brotherly Love', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.5/10'}], u'Writer': u'James Vallely, Jonathan Schmock', u'Actors': u'Joey Lawrence, Matthew Lawrence, Andrew Lawrence, Michael McShane', u'Type': u'series', u'imdbVotes': u'911', u'totalSeasons': u'2', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjhkNzJjYmEtOTQwNi00OWY4LWFlMzYtZDk4NWI4MzlhNWNhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'16 Sep 1995', u'Awards': u'4 nominations.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0111901', u'Metascore': u'N/A', u'imdbRating': u'7.5', u'Year': u'1995\u20131997'}",comedy,16 Sep 1995,30,2,"A year after his father's fatal accident, Joe Roman returns to Philadelphia to collect his share of his Dad's estate, a car customizing business. His reunion with Claire and his half-brothers is a little rocky. Despite her best efforts, Claire is struggling to keep the business afloat. Fifteen-year-old Matt, tormented by a number of teen crises both real and imagined, harbors a lot of resentment toward Joe. And Andy, a wildly imaginative seven-year-old, can't quite hide his need for a father figure. It doesn't take Joe long to realize how much he's needed, so he accepts Claire's offer to move in and work in the family business. Downstairs in the garage, Joe works alongside his father's pit-crew chief, the slightly scrambled Lloyd, and Lou, a feisty conceptual artist/mechanic. The romantic tension between Lou and Joe grows as the two try to maintain a working relationship. Upstairs, Joe is becoming a part of the family he never knew, with all the adjustments, responsibilities, joys and heartaches that a family has."
tt0112025,The Jeff Foxworthy Show,"{u'Plot': u'Air conditioning repair man Jeff finds himself a fish out of water living in Indiana with his Southern ways and humor. Eventually he takes his family back to Georgia and reconnects with his eccentric relations.', u'Rated': u'N/A', u'Title': u'The Jeff Foxworthy Show', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'5.3/10'}], u'Writer': u'Tom Anderson', u'Actors': u'Jeff Foxworthy, Haley Joel Osment, Ann Cusack, G.W. Bailey', u'Type': u'series', u'imdbVotes': u'500', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTIwNzQ4MzEwMF5BMl5BanBnXkFtZTcwMzE3OTUyMQ@@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'N/A', u'Awards': u'2 nominations.', u'Genre': u'Comedy, Family', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112025', u'Metascore': u'N/A', u'imdbRating': u'5.3', u'Year': u'1995\u20131997'}","comedy, family",N/A,30,2,Air conditioning repair man Jeff finds himself a fish out of water living in Indiana with his Southern ways and humor. Eventually he takes his family back to Georgia and reconnects with his eccentric relations.
tt0179618,The Twisted Tales of Felix the Cat,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'The Twisted Tales of Felix the Cat', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.8/10'}], u'Writer': u'Otto Messmer, Joseph Oriolo', u'Actors': u'Thom Adcox-Hernandez, Philip Maurice Hayes, Charlie Adler, Kevin Schon', u'Type': u'series', u'imdbVotes': u'254', u'totalSeasons': u'2', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZjY1OTI4NWQtZDRlMS00YWUyLWE5MjMtMTY5YmQ2NzlhNWE4XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_SX300.jpg', u'Director': u'N/A', u'Released': u'16 Sep 1995', u'Awards': u'N/A', u'Genre': u'Animation, Comedy, Fantasy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'25 min', u'imdbID': u'tt0179618', u'Metascore': u'N/A', u'imdbRating': u'7.8', u'Year': u'1995\u20131997'}","animation, comedy, fantasy",16 Sep 1995,25,2,
tt0144296,Masked Rider,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'Masked Rider', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'6.3/10'}], u'Writer': u'N/A', u'Actors': u'Ted Jan Roberts, Rheannon Slover, Ashton McArn, Paul Pistore', u'Type': u'series', u'imdbVotes': u'223', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'16 Sep 1995', u'Awards': u'N/A', u'Genre': u'Sci-Fi', u'Response': u'True', u'Language': u'English', u'Country': u'France, USA', u'Runtime': u'30 min', u'imdbID': u'tt0144296', u'Metascore': u'N/A', u'imdbRating': u'6.3', u'Year': u'1995\u2013'}",sci-fi,16 Sep 1995,30,1,
tt0112072,Minor Adjustments,"{u'Plot': u'Philadelphian Ron Aimes, a child psychologist, has a shrewd wife Rachel plus precocious tykes Trevor and Emma. He shares ditzy receptionist Darby with fastidious dentist Bruce and anxious pediatrician Francine.', u'Rated': u'N/A', u'Title': u'Minor Adjustments', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'7.9/10'}], u'Writer': u'Ken Esten, Dwayne Johnson-Cochran, Rondell Sheridan', u'Actors': u'Rondell Sheridan, Wendy Raquel Robinson, Mitchell Whitfield, Linda Kash', u'Type': u'series', u'imdbVotes': u'15', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'16 Sep 1995', u'Awards': u'2 nominations.', u'Genre': u'Comedy', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112072', u'Metascore': u'N/A', u'imdbRating': u'7.9', u'Year': u'1995\u20131996'}",comedy,16 Sep 1995,30,1,"Philadelphian Ron Aimes, a child psychologist, has a shrewd wife Rachel plus precocious tykes Trevor and Emma. He shares ditzy receptionist Darby with fastidious dentist Bruce and anxious pediatrician Francine."
tt0112223,What a Mess,"{u'Plot': u'N/A', u'Rated': u'N/A', u'Title': u'What a Mess', u'Ratings': [{u'Source': u'Internet Movie Database', u'Value': u'8.6/10'}], u'Writer': u'Elana Lesser, Cliff Ruby, Frank Muir', u'Actors': u""Ryan O'Donohue, Jo Ann Harris, Joe Nipote, Frank Muir"", u'Type': u'series', u'imdbVotes': u'12', u'totalSeasons': u'1', u'Poster': u'N/A', u'Director': u'N/A', u'Released': u'16 Sep 1995', u'Awards': u'N/A', u'Genre': u'N/A', u'Response': u'True', u'Language': u'English', u'Country': u'USA', u'Runtime': u'30 min', u'imdbID': u'tt0112223', u'Metascore': u'N/A', u'imdbRating': u'8.6', u'Year': u'1995\u20131996'}",n/a,16 Sep 1995,30,1,
