,json,title_rough,check,title
440,"{u'imdbID': u'tt1837290', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Married to Rock'}",November 7 - Married to Rock,0.0,Married to Rock
441,"{u'imdbID': u'tt1661326', u'Year': u'2010\u20132013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTUzNzc2NTE1MV5BMl5BanBnXkFtZTgwMDUyOTQxMDE@._V1_SX300.jpg', u'Title': u'Shake It Up!'}",November 7 - Shake It Up,0.0,Shake It Up
442,"{u'imdbID': u'tt1637574', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4ODUwNDkyMF5BMl5BanBnXkFtZTcwNDkzNDU4Mw@@._V1_SX300.jpg', u'Title': u'Conan'}",November 8 - Conan,0.0,Conan
443,"{u'imdbID': u'tt1742340', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNTc4OTE0MzcxOF5BMl5BanBnXkFtZTcwMjQ0NTM0Ng@@._V1_SX300.jpg', u'Title': u'Auction Hunters'}",November 9 - Auction Hunters,0.0,Auction Hunters
444,"{u'imdbID': u'tt1625263', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjA1NTk1NDAzM15BMl5BanBnXkFtZTcwNTE0MjAxNA@@._V1_SX300.jpg', u'Title': u""Sarah Palin's Alaska""}",November 14 - Sarah Palin's Alaska,0.0,Sarah Palin's Alaska
445,"{u'imdbID': u'tt1684734', u'Year': u'2010\u20132011', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjE2NTU3NDQzMV5BMl5BanBnXkFtZTcwNTkzNzY2NA@@._V1_SX300.jpg', u'Title': u'Glory Daze'}",November 16 - Glory Daze,0.0,Glory Daze
446,"{u'imdbID': u'tt1778996', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjM3ODk5MTAyOF5BMl5BanBnXkFtZTcwMzYyMjkyNA@@._V1_SX300.jpg', u'Title': u'Homemade Millionaire'}",November 19 - Homemade Millionaire,0.0,Homemade Millionaire
447,"{u'imdbID': u'tt1790045', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjM4OTg4ODg4NF5BMl5BanBnXkFtZTgwMjcyNzcwMzE@._V1_SX300.jpg', u'Title': u'Brew Masters'}",November 21 - Brew Masters,0.0,Brew Masters
448,"{u'imdbID': u'tt1760165', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTg3Mzk0NDg5NF5BMl5BanBnXkFtZTcwMTg2MTUyNA@@._V1_SX300.jpg', u'Title': u'Skating with the Stars'}",November 22 - Skating with the Stars,0.0,Skating with the Stars
449,"{u'imdbID': u'tt1705038', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3MTg1MzU1MV5BMl5BanBnXkFtZTgwNDU3NjA4MTE@._V1_SX300.jpg', u'Title': u'G.I. Joe: Renegades'}",November 26 - G.I. Joe: Renegades,0.0,G.I. Joe: Renegades
450,"{u'imdbID': u'tt1770959', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Bridalplasty'}",November 28 - Bridalplasty,0.0,Bridalplasty
451,"{u'imdbID': u'tt1659175', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTczNDM3MzY1Nl5BMl5BanBnXkFtZTcwOTg5NjU1OQ@@._V1_SX300.jpg', u'Title': u'Transformers Prime'}",November 29 - Transformers: Prime,0.0,Transformers: Prime
453,"{u'imdbID': u'tt1785123', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BODY0MDU0NzgzOV5BMl5BanBnXkFtZTcwMTM0NDIwNg@@._V1_SX300.jpg', u'Title': u'Storage Wars'}",December 1 - Storage Wars,0.0,Storage Wars
454,"{u'imdbID': u'tt1794050', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZWRkZmQ1MTQtODVlNC00ZThkLWE3YWMtZDI1NWZlNzAwZjk2XkEyXkFqcGdeQXVyMjExNjgyMTc@._V1_SX300.jpg', u'Title': u'Cake Boss: Next Great Baker'}",December 6 - Next Great Baker,0.0,Next Great Baker
455,"{u'imdbID': u'tt1770087', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Million Dollar Money Drop'}",December 20 - Million Dollar Money Drop,0.0,Million Dollar Money Drop
456,"{u'imdbID': u'tt1809014', u'Year': u'2010\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTYzNDAwODM5OF5BMl5BanBnXkFtZTcwNDIxNzgyNA@@._V1_SX300.jpg', u'Title': u'My Strange Addiction'}",December 29 - My Strange Addiction,0.0,My Strange Addiction
460,"{u'imdbID': u'tt0978760', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Game Show in My Head'}",January 3 - Game Show in My Head,0.0,Game Show in My Head
461,"{u'imdbID': u'tt1483306', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Underdog to Wonderdog'}",January 3 - Underdog to Wonderdog,0.0,Underdog to Wonderdog
462,"{u'imdbID': u'tt1347631', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BODU5MDlhZGUtNDQ4ZS00ZWJmLTkzMmUtMmY1YjFhY2YxNjYxXkEyXkFqcGdeQXVyMTQyNjM3NzM@._V1_SX300.jpg', u'Title': u'Confessions of a Teen Idol'}",January 4 - Confessions of a Teen Idol,0.0,Confessions of a Teen Idol
463,"{u'imdbID': u'tt1344286', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Superstars of Dance'}",January 4 - Superstars of Dance,0.0,Superstars of Dance
464,"{u'imdbID': u'tt1343342', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNjg4MDYwODY5Nl5BMl5BanBnXkFtZTgwNDM1NDcwMzE@._V1_SX300.jpg', u'Title': u""Daddy's Girls""}",January 5 - Daddy's Girls,0.0,Daddy's Girls
465,"{u'imdbID': u'tt1352486', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'DietTribe'}",January 5 - DietTribe,0.0,DietTribe
466,"{u'imdbID': u'tt1232714', u'Year': u'2009\u20132010', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg1MDgyNTIyOV5BMl5BanBnXkFtZTcwOTQ4OTMyMg@@._V1_SX300.jpg', u'Title': u'True Beauty'}",January 5 - True Beauty,0.0,True Beauty
467,"{u'imdbID': u'tt1204828', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0NDE5MDE2OV5BMl5BanBnXkFtZTcwNTgyMjAyMg@@._V1_SX300.jpg', u'Title': u'13: Fear Is Real'}",January 7 - 13: Fear Is Real,0.0,13: Fear Is Real
468,"{u'imdbID': u'tt1319598', u'Year': u'2009\u20132012', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjA1MTQwNjczNF5BMl5BanBnXkFtZTcwOTEyMTA3NQ@@._V1_SX300.jpg', u'Title': u'Meet the Browns'}",January 7 - Meet the Browns,0.0,Meet the Browns
469,"{u'imdbID': u'tt1328196', u'Year': u'2009', u'Type': u'series', u'Poster': u'N/A', u'Title': u""Greg Behrendt's Wake Up Call""}",January 8 - Greg Behrendt's Wake Up Call,0.0,Greg Behrendt's Wake Up Call
470,"{u'imdbID': u'tt1182156', u'Year': u'2008\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BOTUxOTQ0MTcxMF5BMl5BanBnXkFtZTcwODc3NjY3MQ@@._V1_SX300.jpg', u'Title': u'Parking Wars'}",January 8 - Parking Wars,0.0,Parking Wars
471,"{u'imdbID': u'tt1232190', u'Year': u'2008\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTMyMTM2ODYyOV5BMl5BanBnXkFtZTcwMDk4MzQyMg@@._V1_SX300.jpg', u'Title': u'Howie Do It'}",January 9 - Howie Do It,0.0,Howie Do It
472,"{u'imdbID': u'tt1349836', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTc3MDA5MDIyMV5BMl5BanBnXkFtZTcwMTU2NjUyMg@@._V1_SX300.jpg', u'Title': u'Tool Academy'}",January 11 - Tool Academy,0.0,Tool Academy
473,"{u'imdbID': u'tt2193041', u'Year': u'2012\u20132016', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTM3MzE1ODE4OF5BMl5BanBnXkFtZTcwODI0MTcyOA@@._V1_SX300.jpg', u'Title': u'Beauty and the Beast'}",January 15 - The Beast,0.0,The Beast
474,check out later,January 15 - Celebrity Rehab Presents Sober House,0.0,Celebrity Rehab Presents Sober House
475,check out later,January 18 - United States of Tara[1],0.0,United States of Tara[1]
476,"{u'imdbID': u'tt1280478', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Will Work for Food'}",January 19 - Will Work for Food,0.0,Will Work for Food
477,"{u'imdbID': u'tt1235099', u'Year': u'2009\u20132011', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MjA4MTM2OV5BMl5BanBnXkFtZTcwMTYzMzA1Mg@@._V1_SX300.jpg', u'Title': u'Lie to Me'}",January 21 - Lie to Me,0.0,Lie to Me
478,"{u'imdbID': u'tt1458518', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxNjY5ODk2M15BMl5BanBnXkFtZTcwNjM0NzA4NQ@@._V1_SX300.jpg', u'Title': u'Olivia'}",January 26 - Olivia,0.0,Olivia
479,"{u'imdbID': u'tt1104002', u'Year': u'2009', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjc1NzM1ODE1Ml5BMl5BanBnXkFtZTcwMTU4MDYyMg@@._V1_SX300.jpg', u'Title': u'Trust Me'}",January 26 - Trust Me,0.0,Trust Me
480,check out later,January 27 - Toddlers & Tiaras,0.0,Toddlers & Tiaras
482,"{u'imdbID': u'tt1361721', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'For the Love of Ray J'}",February 2 - For the Love of Ray J,0.0,For the Love of Ray J
483,"{u'imdbID': u'tt1353056', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxNjg3NzUyNF5BMl5BanBnXkFtZTgwODI2NzI3MzE@._V1_SX300.jpg', u'Title': u""RuPaul's Drag Race""}",February 2 - RuPaul's Drag Race,0.0,RuPaul's Drag Race
484,"{u'imdbID': u'tt1395384', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNzQ5MTU3Mjk3OF5BMl5BanBnXkFtZTcwOTkxNzQ5Mw@@._V1_SX300.jpg', u'Title': u'Billy the Exterminator'}",February 4 - Billy the Exterminator,0.0,Billy the Exterminator
485,"{u'imdbID': u'tt1373434', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjAxNjY1OTY0OF5BMl5BanBnXkFtZTgwNDQ0MzcwMzE@._V1_SX300.jpg', u'Title': u'Jockeys'}",February 6 - Jockeys,0.0,Jockeys
486,"{u'imdbID': u'tt1371773', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNzAxNjk0ODAxOV5BMl5BanBnXkFtZTgwNDk1MzcwMzE@._V1_SX300.jpg', u'Title': u'The CollegeHumor Show'}",February 8 - The CollegeHumor Show,0.0,The CollegeHumor Show
487,"{u'imdbID': u'tt1359172', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Girls of Hedsor Hall'}",February 8 - The Girls of Hedsor Hall,0.0,The Girls of Hedsor Hall
488,"{u'imdbID': u'tt1414349', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTgzMjE2NDQ4OF5BMl5BanBnXkFtZTgwNjA3MzcwMzE@._V1_SX300.jpg', u'Title': u'Nitro Circus'}",February 8 - Nitro Circus,0.0,Nitro Circus
489,"{u'imdbID': u'tt1344970', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MzkzMDk1Ml5BMl5BanBnXkFtZTcwNzgzMDY2Mw@@._V1_SX300.jpg', u'Title': u""Rob Dyrdek's Fantasy Factory""}",February 8 - Rob Dyrdek's Fantasy Factory,0.0,Rob Dyrdek's Fantasy Factory
490,"{u'imdbID': u'tt1252374', u'Year': u'2009\u20132011', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5MjI5ODUzM15BMl5BanBnXkFtZTcwNjc0NzI3Mg@@._V1_SX300.jpg', u'Title': u'Sonny with a Chance'}",February 8 - Sonny With a Chance,0.0,Sonny With a Chance
491,"{u'imdbID': u'tt1591535', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'How the Earth Was Made'}",February 10 - How the Earth Was Made,0.0,How the Earth Was Made
492,"{u'imdbID': u'tt1374681', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjA3ODUzOTQwNF5BMl5BanBnXkFtZTgwMDM0MzcwMzE@._V1_SX300.jpg', u'Title': u""T.I.'s Road to Redemption""}",February 10 - T.I.'s Road to Redemption,0.0,T.I.'s Road to Redemption
493,"{u'imdbID': u'tt1327845', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BODkxMDkwOTE0N15BMl5BanBnXkFtZTcwMDE5NTA4Mg@@._V1_SX300.jpg', u'Title': u'Animal Armageddon'}",February 12 - Animal Armageddon,0.0,Animal Armageddon
494,"{u'imdbID': u'tt1114708', u'Year': u'2009\u20132010', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAxMTg4NDI4OF5BMl5BanBnXkFtZTcwMTk4MTQzMg@@._V1_SX300.jpg', u'Title': u'Aaron Stone'}",February 13 - Aaron Stone,0.0,Aaron Stone
495,"{u'imdbID': u'tt1135300', u'Year': u'2009\u20132010', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BNDY1ODU5MDQ0M15BMl5BanBnXkFtZTcwMTM2MTA4Mg@@._V1_SX300.jpg', u'Title': u'Dollhouse'}",February 13 - Dollhouse,0.0,Dollhouse
496,check out later,February 15 - Eastbound & Down,0.0,Eastbound & Down
497,"{u'imdbID': u'tt1381434', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Dogg After Dark'}",February 17 - Dogg After Dark,0.0,Dogg After Dark
498,"{u'imdbID': u'tt1545773', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTYyOTEwMDg1N15BMl5BanBnXkFtZTgwNzIwMDgwMzE@._V1_SX300.jpg', u'Title': u'Dark Days in Monkey City'}",February 24 - Dark Days in Monkey City,0.0,Dark Days in Monkey City
500,"{u'imdbID': u'tt0281460', u'Year': u'1994', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Life College'}",March 2 - College Life,0.0,College Life
501,"{u'imdbID': u'tt1394700', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTU2Mzk5MDIwNF5BMl5BanBnXkFtZTgwODg5MzcwMzE@._V1_SX300.jpg', u'Title': u'Harlem Heights'}",March 2 - Harlem Heights,0.0,Harlem Heights
502,"{u'imdbID': u'tt1231460', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjIzNjIyODc5M15BMl5BanBnXkFtZTgwMzQzNzM0MDE@._V1_SX300.jpg', u'Title': u'Late Night with Jimmy Fallon'}",March 2 - Late Night with Jimmy Fallon,0.0,Late Night with Jimmy Fallon
503,"{u'imdbID': u'tt1393085', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BYTk4ZjMyOTAtNGNjMi00MzIzLTkxN2UtOWExMzdiOTA0NTUzXkEyXkFqcGdeQXVyNjU4MTkyMDg@._V1_SX300.jpg', u'Title': u'Candy Girls'}",March 8 - Candy Girls,0.0,Candy Girls
504,"{u'imdbID': u'tt1542800', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Animal Cops: Phoenix'}",March 9 - Animal Cops: Phoenix,0.0,Animal Cops: Phoenix
505,"{u'imdbID': u'tt1219024', u'Year': u'2009\u20132016', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjM2NjU0ODU0NF5BMl5BanBnXkFtZTgwMDAwMzg5NjE@._V1_SX300.jpg', u'Title': u'Castle'}",March 9 - Castle,0.0,Castle
506,"{u'imdbID': u'tt1368488', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BODY0NDI3Njc4NV5BMl5BanBnXkFtZTcwMTQ0NjkzMg@@._V1_SX300.jpg', u'Title': u'WCG Ultimate Gamer'}",March 10 - WCG Ultimate Gamer,0.0,WCG Ultimate Gamer
507,"{u'imdbID': u'tt1204888', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTM1MDk5ODQ2NV5BMl5BanBnXkFtZTcwNzA0MDkzMg@@._V1_SX300.jpg', u'Title': u'The Chopping Block'}",March 11 - The Chopping Block,0.0,The Chopping Block
508,"{u'imdbID': u'tt1590961', u'Year': u'2011\u20132012', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Breakout Kings'}",March 15 - Kings,0.0,Kings
509,"{u'imdbID': u'tt1235547', u'Year': u'2009\u20132010', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NDgzMTU2Nl5BMl5BanBnXkFtZTcwOTUzMzA1Mg@@._V1_SX300.jpg', u'Title': u'Better Off Ted'}",March 18 - Better Off Ted,0.0,Better Off Ted
510,"{u'imdbID': u'tt1428477', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTMxMzE4MDUzNF5BMl5BanBnXkFtZTcwNTM4ODAwMw@@._V1_SX300.jpg', u'Title': u'Dhani Tackles the Globe'}",March 19 - Dhani Tackles the Globe,0.0,Dhani Tackles the Globe
511,"{u'imdbID': u'tt1401687', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'Taking the Stage'}",March 19 - Taking the Stage,0.0,Taking the Stage
512,"{u'imdbID': u'tt1073507', u'Year': u'2009\u20132010', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BNzEyMDkyMDM1M15BMl5BanBnXkFtZTcwNzc5NTczMw@@._V1_SX300.jpg', u'Title': u'Party Down'}",March 20 - Party Down,0.0,Party Down
513,"{u'imdbID': u'tt1747437', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BZGUxZDU3MmItMzc2Ny00ZjQ3LWEwNmYtYTA0MDQ5M2I3NzRlXkEyXkFqcGdeQXVyNTk1ODMyNjA@._V1_SX300.jpg', u'Title': u'Ring of Honor Wrestling'}",March 21 - Ring of Honor Wrestling,0.0,Ring of Honor Wrestling
514,"{u'imdbID': u'tt4156586', u'Year': u'2014\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjU0NTY4NDg5Nl5BMl5BanBnXkFtZTgwNTYwMDUwODE@._V1_SX300.jpg', u'Title': u'Permanent Roommates'}",March 23 - Roommates,0.0,Roommates
515,"{u'imdbID': u'tt1401867', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMjMyMjQ5NDEzNV5BMl5BanBnXkFtZTgwMTk4MzcwMzE@._V1_SX300.jpg', u'Title': u'Table for 12'}",March 23 - Table for 12,0.0,Table for 12
516,"{u'imdbID': u'tt1374983', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTMyMjg5MzY5Ml5BMl5BanBnXkFtZTcwNzU5MTA0Mg@@._V1_SX300.jpg', u'Title': u'In the Motherhood'}",March 26 - In the Motherhood,0.0,In the Motherhood
517,"{u'imdbID': u'tt0865566', u'Year': u'2004\u20132005', u'Type': u'series', u'Poster': u'N/A', u'Title': u'AMTV on D'}",March 30 - AMTV,0.0,AMTV
518,"{u'imdbID': u'tt1143289', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTAxNTIxODEzMzZeQTJeQWpwZ15BbWU3MDY3Mzg3NDI@._V1_SX300.jpg', u'Title': u'Cupid'}",March 31 - Cupid,0.0,Cupid
520,"{u'imdbID': u'tt1280629', u'Year': u'2009', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTg4OTM1MTk5OV5BMl5BanBnXkFtZTcwMDIyMzc4MQ@@._V1_SX300.jpg', u'Title': u'Surviving Suburbia'}",April 6 - Surviving Suburbia,0.0,Surviving Suburbia
521,"{u'imdbID': u'tt1281313', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjE2MzAxOTM3NF5BMl5BanBnXkFtZTcwODQ0ODE2Mg@@._V1_SX300.jpg', u'Title': u'Deadliest Warrior'}",April 7 - Deadliest Warrior,0.0,Deadliest Warrior
522,"{u'imdbID': u'tt1240976', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTg4OTk2OTk1M15BMl5BanBnXkFtZTcwNjAzMjQ1Mg@@._V1_SX300.jpg', u'Title': u'The Unusuals'}",April 8 - The Unusuals,0.0,The Unusuals
523,"{u'imdbID': u'tt1299897', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzNzgxNjg1NF5BMl5BanBnXkFtZTgwMDUyNDcwMzE@._V1_SX300.jpg', u'Title': u'Kr\xf6d M\xe4ndoon and the Flaming Sword of Fire'}",April 9 - Kröd Mändoon and the Flaming Sword of Fire,0.0,Kröd Mändoon and the Flaming Sword of Fire
524,"{u'imdbID': u'tt1299368', u'Year': u'2009\u20132013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwNzQ4MTMyMF5BMl5BanBnXkFtZTcwMDk3NTYyNw@@._V1_SX300.jpg', u'Title': u'Southland'}",April 9 - Southland,0.0,Southland
525,"{u'imdbID': u'tt1266020', u'Year': u'2009\u20132015', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MjUxNDgwNF5BMl5BanBnXkFtZTgwMDI5NjMwNDE@._V1_SX300.jpg', u'Title': u'Parks and Recreation'}",April 9 - Parks and Recreation,0.0,Parks and Recreation
526,"{u'imdbID': u'tt1232320', u'Year': u'2009', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTQwMjg2NDY4N15BMl5BanBnXkFtZTcwNTQ4NjE3Mg@@._V1_SX300.jpg', u'Title': u""Harper's Island""}",April 9 - Harper's Island,0.0,Harper's Island
527,"{u'imdbID': u'tt1407088', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMjEwODE1Nl5BMl5BanBnXkFtZTcwNjE3ODc3Mg@@._V1_SX300.jpg', u'Title': u'Doing DaVinci'}",April 13 - Doing DaVinci,0.0,Doing DaVinci
528,"{u'imdbID': u'tt1412356', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTY5ODY5OTMzNF5BMl5BanBnXkFtZTcwMzU4MDg2Mg@@._V1_SX300.jpg', u'Title': u'Pitchmen'}",April 15 - PitchMen,0.0,PitchMen
529,"{u'imdbID': u'tt1401882', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BZWYyODJjOTEtOTc5OS00ZGIxLWE5MWEtYWRmZGYxMmIzN2E0XkEyXkFqcGdeQXVyMTEyMDcwNw@@._V1_SX300.jpg', u'Title': u'WWE Superstars'}",April 16 - WWE Superstars,0.0,WWE Superstars
530,"{u'imdbID': u'tt1444382', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NTA5NDA0NF5BMl5BanBnXkFtZTcwODg1NTk5Mw@@._V1_SX300.jpg', u'Title': u'Cake Boss'}",April 19 - Cake Boss,0.0,Cake Boss
531,"{u'imdbID': u'tt1421830', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'N/A', u'Title': u'The Rising Son'}",April 19 - The Rising Son,0.0,The Rising Son
532,"{u'imdbID': u'tt1232266', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTM3NDQ5NTc0Nl5BMl5BanBnXkFtZTcwNjQ1MDI3MQ@@._V1_SX300.jpg', u'Title': u'Sit Down Shut Up'}","April 19 - Sit Down, Shut Up",0.0,"Sit Down, Shut Up"
533,"{u'imdbID': u'tt1429439', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5MjQ1MjM4Ml5BMl5BanBnXkFtZTgwOTk3MDgwMzE@._V1_SX300.jpg', u'Title': u'Daisy of Love'}",April 26 - Daisy of Love,0.0,Daisy of Love
535,check out later,May 2 - Jonas L.A.,0.0,Jonas L.A.
536,"{u'imdbID': u'tt1371887', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTM3MTY2NzgzOV5BMl5BanBnXkFtZTcwNjcxNTY2Mg@@._V1_SX300.jpg', u'Title': u'Hitched or Ditched'}",May 6 - Hitched or Ditched,0.0,Hitched or Ditched
537,"{u'imdbID': u'tt1410543', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'http://ia.media-imdb.com/images/M/MV5BMTgwNTg0NzE3MV5BMl5BanBnXkFtZTcwODg2OTgzNA@@._V1_SX300.jpg', u'Title': u'The Fashion Show'}",May 7 - The Fashion Show,0.0,The Fashion Show
538,"{u'imdbID': u'tt1411598', u'Year': u'2009\u2013', u'Type': u'series', u'Poster': u'https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MTY3NzY1OF5BMl5BanBnXkFtZTcwNDI0MTcxMw@@._V1_SX300.jpg', u'Title': u'The Real Housewives of New Jersey'}",May 12 - The Real Housewives of New Jersey,0.0,The Real Housewives of New Jersey
